0,0,151.67
0,0,151.67
0,0,147.24
0,0,139.91
0,0,131.12
0,0,121.74
0,0,112.29
0,0,103.15
0,0,94.63
0,4,87.09
0,11,80.9
0,17,76.46
0,19,74.12
0,17,74.12
0,14,76.45
0,7,80.88
0,3,87.07
0,0,94.61
0,0,103.12
0,0,112.26
0,0,121.7
0,0,131.07
0,0,139.85
0,0,147.17
0,0,151.6
0,0,151.59
0,0,147.17
0,0,139.84
0,0,131.06
0,0,121.68
0,0,112.24
0,0,103.09
0,0,94.57
28,8,87.02
58,16,80.82
60,23,76.38
60,26,74.04
60,28,74.04
54,26,76.36
0,21,80.8
0,6,86.99
0,0,94.54
0,0,103.05
0,0,112.2
0,0,121.64
0,0,131.01
0,0,139.78
0,0,147.1
0,0,151.51
0,0,151.51
0,0,147.09
0,0,139.77
0,0,130.99
0,0,121.62
0,0,112.17
0,0,103.02
0,0,94.49
0,3,86.94
0,11,80.74
0,19,76.29
0,33,73.95
0,35,73.95
0,44,76.28
0,25,80.72
0,5,86.92
0,0,94.46
0,0,102.98
0,0,112.13
0,0,121.57
0,0,130.94
0,0,139.71
0,0,147.01
0,0,151.42
0,0,151.41
0,0,147
0,0,139.69
0,0,130.92
0,0,121.55
0,0,112.1
0,0,102.94
0,0,94.42
0,12,86.86
8,33,80.65
3,37,76.19
59,38,73.85
60,38,73.85
60,40,76.18
60,27,80.63
16,11,86.83
0,0,94.38
0,0,102.91
0,0,112.06
0,0,121.5
0,0,130.86
0,0,139.63
0,0,146.92
0,0,151.32
0,0,151.31
0,0,146.91
0,0,139.61
0,0,130.84
0,0,121.47
0,0,112.02
0,0,102.87
0,0,94.33
0,7,86.76
0,20,80.55
0,26,76.09
0,28,73.75
0,28,73.74
0,32,76.08
0,12,80.53
0,8,86.74
0,0,94.3
0,0,102.82
0,0,111.98
0,0,121.42
0,0,130.78
0,0,139.54
0,0,146.82
0,0,151.21
0,0,151.2
0,0,146.81
0,0,139.52
0,0,130.76
0,0,121.39
0,0,111.94
0,0,102.78
0,0,94.24
0,4,86.67
0,6,80.45
0,10,75.98
0,7,73.63
0,31,73.63
0,14,75.97
0,11,80.42
0,2,86.64
0,0,94.2
0,0,102.73
0,0,111.89
0,0,121.33
0,0,130.7
0,0,139.45
0,0,146.72
0,0,151.09
0,0,151.09
0,0,146.71
0,0,139.43
0,0,130.67
0,0,121.3
0,0,111.85
0,0,102.69
0,0,94.14
2,8,86.56
0,17,80.34
0,15,75.86
0,10,73.51
0,11,73.51
17,34,75.85
0,17,80.31
9,6,86.53
0,0,94.1
0,0,102.64
0,0,111.8
0,0,121.25
0,0,130.6
0,0,139.35
0,0,146.61
0,0,150.97
0,0,150.97
0,0,146.59
0,0,139.33
0,0,130.58
0,0,121.21
0,0,111.76
0,0,102.59
0,0,94.04
11,7,86.45
59,17,80.22
60,22,75.74
60,22,73.39
60,23,73.38
60,29,75.72
9,23,80.19
0,8,86.42
0,0,94
0,0,102.54
0,0,111.7
0,0,121.15
0,0,130.5
0,0,139.24
0,0,146.49
0,0,150.84
0,0,150.83
0,0,146.47
0,0,139.22
0,0,130.47
0,0,121.11
0,0,111.66
0,0,102.49
0,0,93.93
8,9,86.34
19,29,80.09
58,41,75.61
60,58,73.25
45,58,73.24
0,37,75.59
21,23,80.07
33,14,86.3
0,0,93.89
0,0,102.44
0,0,111.6
0,0,121.05
0,0,130.4
0,0,139.13
0,0,146.36
0,0,150.7
0,0,150.7
0,0,146.35
0,0,139.1
0,0,130.37
0,0,121.01
0,0,111.56
0,0,102.38
0,0,93.82
1,11,86.22
24,24,79.96
60,19,75.47
60,24,73.11
60,36,73.1
60,42,75.45
59,25,79.93
4,11,86.18
0,0,93.77
0,0,102.33
0,0,111.49
0,0,120.94
0,0,130.29
0,0,139.01
0,0,146.23
0,0,150.56
0,0,150.55
0,0,146.22
0,0,138.99
0,0,130.26
0,0,120.9
0,0,111.45
0,0,102.27
0,0,93.7
21,12,86.09
0,31,79.83
0,50,75.33
0,55,72.96
35,60,72.95
15,48,75.31
0,30,79.8
23,11,86.05
0,0,93.65
0,0,102.21
0,0,111.38
0,0,120.83
0,0,130.17
0,0,138.88
0,0,146.09
0,0,150.41
0,0,150.4
0,0,146.08
0,0,138.86
0,0,130.14
0,0,120.79
0,0,111.33
0,0,102.15
0,0,93.57
0,7,85.95
0,24,79.68
0,40,75.17
1,34,72.8
0,35,72.8
0,31,75.15
0,23,79.65
22,17,85.91
0,0,93.52
0,0,102.09
0,0,111.27
0,0,120.71
0,0,130.05
0,0,138.76
0,0,145.95
0,0,150.25
0,0,150.24
0,0,145.93
0,0,138.73
0,0,130.02
0,0,120.67
0,0,111.21
0,0,102.02
0,0,93.44
25,7,85.81
60,14,79.53
60,16,75.02
60,18,72.64
60,18,72.63
60,17,75
60,18,79.5
58,9,85.77
0,0,93.38
0,0,101.96
0,0,111.14
0,0,120.59
0,0,129.93
0,0,138.62
0,0,145.8
0,0,150.08
0,0,150.08
0,0,145.78
0,0,138.59
0,0,129.89
0,0,120.55
0,0,111.09
0,0,101.89
0,0,93.3
55,8,85.66
60,14,79.37
60,19,74.85
48,49,72.47
57,63,72.46
60,43,74.83
55,33,79.34
10,13,85.62
0,0,93.24
0,0,101.83
0,0,111.01
0,0,120.46
0,0,129.8
0,0,138.48
0,0,145.64
0,0,149.91
0,0,149.9
0,0,145.62
0,0,138.45
0,0,129.76
0,0,120.42
0,0,110.96
0,0,101.75
0,0,93.16
32,13,85.51
50,19,79.21
60,34,74.68
60,41,72.29
60,34,72.28
60,35,74.66
51,28,79.18
5,12,85.46
0,0,93.1
0,0,101.69
0,0,110.88
0,0,120.33
0,0,129.66
0,0,138.33
0,0,145.48
0,0,149.73
0,0,149.73
0,0,145.46
0,0,138.3
0,0,129.62
0,0,120.28
0,0,110.82
0,0,101.61
0,0,93.01
0,3,85.35
0,8,79.04
0,20,74.5
0,34,72.11
2,41,72.1
15,54,74.48
15,25,79
1,9,85.3
0,0,92.95
0,0,101.55
0,0,110.74
0,0,120.19
0,0,129.52
0,0,138.18
0,0,145.31
0,0,149.55
0,0,149.54
0,0,145.29
0,0,138.15
0,0,129.48
0,0,120.14
0,0,110.68
0,0,101.47
0,0,92.85
0,11,85.19
2,31,78.87
9,28,74.32
49,20,71.92
44,40,71.91
29,40,74.29
4,24,78.83
0,16,85.14
0,0,92.79
0,0,101.4
0,0,110.6
0,0,120.05
0,0,129.37
0,0,138.02
0,0,145.13
0,0,149.35
0,0,149.35
0,0,145.11
0,0,137.99
0,0,129.33
0,0,120
0,0,110.53
0,0,101.32
0,0,92.69
0,8,85.02
8,26,78.69
0,17,74.12
2,29,71.72
0,31,71.71
1,35,74.1
12,25,78.64
3,11,84.96
0,0,92.63
0,0,101.24
0,0,110.45
0,0,119.9
0,0,129.22
0,0,137.86
0,0,144.95
0,0,149.16
0,0,149.15
0,0,144.93
0,0,137.82
0,0,129.17
0,0,119.85
0,0,110.38
0,0,101.16
0,0,92.53
0,5,84.84
0,17,78.5
0,30,73.93
0,39,71.52
0,23,71.51
0,17,73.9
0,12,78.46
0,5,84.79
0,0,92.46
0,0,101.09
0,0,110.3
0,0,119.75
0,0,129.06
0,0,137.69
0,0,144.76
0,0,148.95
0,0,148.94
0,0,144.74
0,0,137.65
0,0,129.02
0,0,119.69
0,0,110.23
0,0,101
0,0,92.36
0,8,84.66
25,38,78.3
7,48,73.72
0,41,71.31
0,27,71.3
0,19,73.7
0,8,78.26
0,6,84.6
0,0,92.29
0,0,100.92
0,0,110.14
0,0,119.59
